year,team,player_id,player_name,minutes,goals,assists,goals_plus_assists,key_passes_per90,xg,xa,xg_plus_xa,duel_win_pct
2018,Argentina,5506.0,Javier Alejandro Mascherano,488.0,0,0,0,0.5532786885245902,0.01982028,0.1912193493,0.2110396293,77.77777777777779
2018,Argentina,5503.0,Lionel Andrés Messi Cuccittini,446.0333333333333,1,1,2,1.614229130857186,1.8769501294,0.988843451,2.8657935804,50.0
2018,Argentina,2995.0,Ángel Fabián Di María Hernández,348.1333333333333,1,0,1,0.7755649176560704,0.431094016,0.24983571999999998,0.680929736,100.0
2018,Argentina,5741.0,Enzo Nicolás Pérez,328.23333333333335,0,0,0,0.0,0.33644146,0.0,0.33644146,100.0
2018,Argentina,3090.0,Nicolás Hernán Otamendi,307.9,0,0,0,0.0,0.624060776,0.0,0.624060776,60.0
2018,Australia,5491.0,Tom Rogić,358.0333333333333,0,0,0,0.0,0.363791868,0.0,0.363791868,
2018,Australia,5494.0,Robbie Kruse,344.43333333333334,0,0,0,0.0,0.09697945,0.0,0.09697945,66.66666666666666
2018,Australia,5486.0,Andrew Nabbout,227.3,0,0,0,0.3959524857017158,0.0,0.024034739,0.024034739,
2018,Australia,3240.0,Mathew Ryan,139.0,0,0,0,0.0,0.0,0.0,0.0,
2018,Australia,3281.0,Aaron Mooy,139.0,0,0,0,7.1223021582733805,0.054095519,0.890015548,0.944111067,60.0
2018,Belgium,5642.0,Axel Witsel,531.2,0,0,0,0.16942771084337346,0.19504393200000003,0.1676629,0.36270683200000003,50.0
2018,Belgium,3089.0,Kevin De Bruyne,506.70000000000005,1,2,3,3.3747779751332145,0.551735806,2.5002174525,3.0519532584999998,100.0
2018,Belgium,3621.0,Eden Hazard,497.1333333333333,3,2,5,2.3534933619417995,3.271521862,1.0576817790000002,4.329203641,75.0
2018,Belgium,3289.0,Romelu Lukaku Menama,477.21666666666664,4,0,4,0.5657807424999127,2.6101505069999997,0.36758110899999996,2.977731616,0.0
2018,Belgium,5630.0,Dries Mertens,367.23333333333335,1,1,2,1.9606063356630659,0.289789434,1.4637230790000002,1.7535125130000002,100.0
2018,Brazil,5542.0,José Paulo Bezzera Maciel Júnior,576.7166666666667,1,0,1,0.4681674999277519,1.3744951950000002,0.313961355,1.6884565500000002,57.14285714285714
2018,Brazil,3202.0,Gabriel Fernando de Jesus,533.9166666666666,0,0,0,0.5056968940221633,1.46860953,0.289736105,1.758345635,100.0
2018,Brazil,3501.0,Philippe Coutinho Correia,486.55000000000007,2,2,4,2.034734354125989,1.777263765,1.3343415515000001,3.1116053165000004,60.0
2018,Brazil,3472.0,Willian Borges da Silva,408.8,0,1,1,0.8806262230919765,0.150802514,1.406500561,1.557303075,100.0
2018,Brazil,5539.0,Carlos Henrique Casimiro,333.5,0,0,0,0.8095952023988006,0.172699258,0.16625034900000002,0.338949607,73.33333333333333
2018,Colombia,3445.0,Radamel Falcao García Zárate,408.3666666666667,2,0,2,0.2203901722308383,1.8787900400000002,0.02860382,1.9073938600000002,100.0
2018,Colombia,5692.0,Juan Fernando Quintero Paniagua,400.83333333333337,1,2,3,1.1226611226611225,0.21784307869999997,0.996030753,1.2138738317,50.0
2018,Colombia,5696.0,Santiago Arias Naranjo,363.2833333333333,0,0,0,0.24774051474973624,0.017330227,0.030466357,0.047796584,80.0
2018,Colombia,5685.0,Carlos Alberto Sánchez Moreno,270.98333333333335,0,0,0,0.0,0.0,0.0,0.0,50.0
2018,Colombia,5689.0,Juan Guillermo Cuadrado Bello,233.81666666666666,2,1,3,2.694418704112909,1.106413157,0.559381626,1.665794783,100.0
2018,Costa Rica,5599.0,David Alberto Guzmán Pérez,380.48333333333335,0,0,0,0.4730824828069561,0.026267286,0.095419264,0.12168655,66.66666666666666
2018,Costa Rica,5602.0,Cristian Gamboa Luna,303.8333333333333,0,0,0,0.5924300603400988,0.0480957797,0.12172467000000001,0.16982044970000001,42.857142857142854
2018,Costa Rica,5590.0,Johnny Acosta Zamora,211.88333333333333,0,0,0,0.0,0.0,0.0,0.0,66.66666666666666
2018,Costa Rica,5586.0,Marcos Danilo Ureña Porras,209.83333333333331,0,0,0,0.0,0.067131013,0.0,0.067131013,66.66666666666666
2018,Costa Rica,5592.0,Bryan Ruiz González,209.35,0,0,0,0.8598041557200861,0.8892044299999999,0.052528843000000006,0.941733273,100.0
2018,Croatia,5472.0,Mario Mandžukić,934.2833333333333,3,1,4,0.5779831243198887,2.710405315,0.5576262195,3.2680315345,100.0
2018,Croatia,5463.0,Luka Modrić,932.0666666666666,4,1,5,1.6415134825835065,3.407055469,1.0691063829999998,4.476161852,60.0
2018,Croatia,5465.0,Ante Rebić,929.3833333333333,1,0,1,0.09683840539425784,1.543066712,0.3240008,1.8670675119999998,57.14285714285714
2018,Croatia,5470.0,Ivan Rakitić,753.5666666666666,3,0,3,1.1943203432565137,2.5842386719999997,0.810924308,3.39516298,46.15384615384615
2018,Croatia,5474.0,Ivan Perišić,736.0333333333333,3,1,4,0.6113853539241882,2.1137594335,0.975091658,3.0888510914999996,70.0
2018,Denmark,5527.0,Thomas Delaney,419.3833333333333,0,1,1,0.4292016055319318,0.273478003,0.1577736948,0.43125169780000006,75.0
2018,Denmark,3959.0,Andreas Christensen,309.8333333333333,0,0,0,0.0,0.0,0.0,0.0,50.0
2018,Denmark,5516.0,Pione Sisto Ifolo Emirmija,262.9166666666667,0,0,0,0.34231378763866877,0.21084618400000002,0.19775419,0.40860037400000004,50.0
2018,Denmark,4447.0,Martin Braithwaite Christensen,257.01666666666665,0,0,0,0.0,0.281700724,0.0,0.281700724,50.0
2018,Denmark,5732.0,Andreas Evald Cornelius,229.83333333333331,0,0,0,0.783176214648296,0.14601058,0.041951353999999996,0.187961934,
2018,Egypt,5261.0,Mahmoud Ibrahim Hassan,376.1,0,0,0,0.4785961180537091,0.554869193,0.469259008,1.024128201,80.0
