year,team,matches_played,goals_for,goals_against,avg_possession_pct,avg_xg_for,avg_xg_against,avg_shots_on_target,avg_pass_completion_pct,avg_ppda,avg_high_pressures,round_reached,star_goals_plus_assists,star_key_passes_per90,star_xg_plus_xa,star_duel_win_pct,fifa_points_pre,fifa_points_trend_12m,weighted_form_score,weighted_goal_diff
2018,Saudi Arabia,3,2,7,52.775076184918625,1.0227026027666666,1.337571271,3.0,84.30128652833014,1.4557130989151936,29.333333333333332,0,0.6,1.3170684608269656,0.6317489701200001,65.0,465.0,-171.0,0.35100000000000003,-1.1588666666666667
2018,Senegal,3,4,4,46.2695635287839,1.2222933336666668,0.76979275,3.6666666666666665,72.97155166497707,1.76,32.0,0,0.4,0.8988428066781624,0.827812242,60.0,838.0,-1.0,0.9714666666666667,0.34893333333333326
2018,Serbia,3,2,4,49.1135443829898,1.3647912476666668,1.1910465317333332,2.0,75.83126702488438,1.544858329845668,51.666666666666664,0,0.4,0.825581737956402,0.9987380513999999,62.93650793650794,751.0,85.0,0.9835999999999999,0.22746666666666665
2018,South Korea,3,3,3,45.78801843317973,1.0035985183333331,2.199692246,3.6666666666666665,74.73230710141705,1.4821363925687232,27.333333333333332,0,0.6,0.712274623238794,0.6104762403999999,51.42857142857142,544.0,-159.0,0.9125333333333333,-0.07066666666666664
2018,Spain,4,7,6,54.06996148908858,2.9552493269999998,1.86831062725,6.5,89.49256385494003,1.3006156939488906,48.75,1,1.4,1.6399774004595407,1.8969864750999998,82.5,1126.0,-72.0,1.9291333333333331,1.5310666666666668
2018,Sweden,5,6,4,46.17391780503216,1.4730861232,0.92687688384,4.2,69.38062719386798,1.5182739388772637,30.6,2,0.6,0.5003527987427244,1.1281056563,69.33333333333333,880.0,87.0,1.3854666666666666,0.3534666666666667
2018,Switzerland,4,5,5,50.257615858802595,0.9455206602499999,1.3766884419999998,3.75,82.71256199242904,1.316766072649567,39.75,1,0.6,0.6935114912293942,0.4470498963599999,55.76923076923076,1199.0,-64.0,1.2285333333333333,0.6244666666666666
2018,Tunisia,3,5,8,49.40879741727199,1.6620954328666666,2.8845558454999995,4.0,80.64829517525057,1.2422196222416366,47.666666666666664,0,1.2,0.8397682840248175,1.18608397908,68.33333333333333,910.0,205.0,1.2560666666666667,0.1848
2018,Uruguay,5,7,3,49.60091294622532,1.47999793456,0.47050370082,4.2,75.22521795969925,1.530133439651766,31.2,2,1.4,0.5232940748890718,1.2304462072,79.375,1018.0,-81.0,1.0844666666666667,-0.5160666666666667
2022,Argentina,7,15,8,51.666605821952814,2.998348988,1.612467968,8.142857142857142,84.87201398570372,2.059000673812396,31.571428571428573,5,3.6,0.8612930276951836,2.9243481636000004,63.69930069930071,1773.88,23.37000000000012,3.8334573333333335,3.0067853333333336
